YEAR;MONTH;DAY;PERIOD;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35
2018;7;13;15;12,66;13,15;7,23;12,8;5,48;1,46;4,85;6,99;15,32;8,33;38,02;24,12;17,01;2,2;7,54;8,6;3,56;4,82;25,8;8,39;5,27;2,64;34,28;48,91;12,51;6,44;10,17;4,81;11,18;4,43;22,63;3,34;48,56;12,36;4
2018;7;13;16;12,18;13,33;7,53;12,92;6,25;1,49;5,49;6,22;14,23;8,27;39,56;24,91;14,85;2,8;7,53;8,31;4,04;5,61;33,13;8,85;6,06;3,39;37,36;48,74;12,42;6,8;10,67;4,94;11,68;4,59;22,36;3,57;47,5;14,28;4,29
2018;7;13;17;10,62;12,09;6,72;12,18;6,44;1,43;5,65;5,33;13;8,11;38,89;25,46;12,93;3,51;7,04;7,43;4,05;6,51;40,93;8,95;6,45;3,98;38,03;45,9;11,89;6,73;10,51;5,07;11,97;4,58;21,34;4,41;45,84;14,79;3,96
2018;7;13;18;8,75;10,04;5,02;10,49;6,5;1,22;5,42;4,43;11,73;7,98;36,67;25,63;11,55;3,75;6,29;6,36;3,83;6,97;43,67;8,49;7,26;4,74;36,63;41,56;10,75;5,94;10,35;5,33;11,65;4,58;20,82;5,55;42,93;14,11;3,09
2018;7;13;19;7,57;7,81;4,49;8,54;6,88;1,58;5,36;3,84;10,95;7,66;33,8;23,97;10,72;3,91;5,89;5,58;4,72;8,44;42,91;7,81;9,09;5,53;32,16;36,16;9,31;5,09;10,92;6,16;11,38;4,85;18,93;6,19;38,89;13,27;2,61
2018;7;13;20;8,85;6,49;5,19;7,96;8,22;2,23;6,46;4,19;10,55;7,56;31,87;21,49;10,43;4,25;6,21;5,59;7,71;11,79;39,57;7,95;12,18;7,13;28,53;33,12;9,08;4,44;12,21;7,45;12,92;6,01;17,23;6,91;36,83;13,49;3,01
2018;7;13;21;11,57;6,33;5,35;8,61;10,05;2,25;8,02;5,22;10,65;7,48;30,86;19,81;10,31;4,82;5,96;6,21;10,92;12,92;34,7;8,77;13,23;8,3;28,7;34,46;9,53;4,14;14,06;8,99;15,17;7,7;17,32;7,68;35,95;13,85;3,63
2018;7;13;22;13,71;6,88;5,3;9,5;12,31;1,98;8,52;6,06;10,85;7,42;30,16;19,08;9,97;5,12;5,02;6,82;12,98;12,77;33,12;9,55;13,13;8,28;32,3;37,5;10,17;4,05;17,77;10,17;16,17;8,85;17,36;8,54;33,67;13,29;4,19
2018;7;13;23;15,9;7,69;5,53;10,29;15,94;1,65;8;7,41;11,19;7,74;29,64;18,81;9,47;4,64;4,52;7,38;14,64;14,4;36,23;9,57;13,84;7,8;35,2;39,48;11,12;3,9;23,23;9,78;15,89;10,33;17,77;9,44;32,72;12,51;4,81
2018;7;13;24;17,85;8,1;5,83;11,16;19,21;1,63;7,66;8,63;12,12;8,85;29,62;18,79;8,88;3,8;4,34;8,2;16,28;17,85;38,76;9,05;13,63;7,04;32,64;39,56;12,12;3,61;28,2;8,57;15,37;12,04;18,37;9,19;33,18;11,64;5,56
2018;7;14;1;19,53;7,68;5,96;11,76;21,84;1,68;7,53;9,79;12,91;10,75;29,98;18,26;8,28;3;3,96;9,15;18,05;23,16;39,47;8,34;12,6;6,61;27,77;38,74;12,83;3,27;31,1;8,07;15,26;14,46;18,53;7,96;33,11;10,42;6,91
2018;7;14;2;20,76;6,67;5,87;11,8;22,9;1,6;7,19;11,21;13,2;12,77;29,44;17,52;7,78;2,67;3,64;9,33;19,69;30,32;38,57;7,7;12,61;6,74;26,09;37,83;13,24;3,16;32,41;7,99;15,39;18,14;17,86;7,31;33,15;9,2;9,29
2018;7;14;3;21,91;5,91;5,78;11,3;21,11;1,61;7,23;12,73;13,63;14,95;28,91;17,46;7,65;2,84;3,52;9,25;21,25;35,88;37,32;6,93;11,04;6,91;26,23;36,66;13,59;3,31;32,35;8,36;15,65;22,97;16,38;7,54;32,49;8,34;12,36
2018;7;14;4;23,24;5,31;5,96;10,41;18,02;1,69;7,95;13,83;13,5;16,85;28,49;17,57;7,69;3,7;3,6;9,03;23,12;38,84;38,24;6,32;8,16;6,71;26,31;35,12;13,94;3,7;33,43;8,73;15,63;26,19;14,65;8,25;29,93;7,61;15,26
2018;7;14;5;23,76;4,62;6,23;9,6;16,09;1,72;8,39;14,1;12,97;18,34;27,37;17,22;7,88;4,6;3,78;8,52;24,17;42,84;39,01;5,78;8,82;6,07;25,39;33,08;14,4;4,14;30,33;9,01;14,95;26,23;13,45;8,54;26,89;6,67;16,93
2018;7;14;6;21,28;3,62;5,94;8,41;15,59;1,59;7,69;12,51;11,29;18,26;23,04;14,26;7,41;4,32;3,76;7,7;22,23;42,14;35,8;4,71;10,08;4,92;22,19;30,35;12,72;4,18;26,11;8,76;13,03;25,04;12,73;6,92;23,42;5,24;16,32
2018;7;14;7;15,35;2,02;4,17;5,61;13,59;0,78;5,08;8,6;7,86;14,05;17,09;9,06;4,92;2,49;2,95;4,99;16,87;34,11;32,82;2,61;13,32;2,83;18,83;28,86;8,2;2,92;20,2;7,21;8,69;20,2;10,34;3,76;18,55;2,94;11,79
2018;7;14;8;10,59;1,27;2,03;3,76;7,16;0,42;3,13;5,36;6,35;10,53;14,14;6,92;3,35;1,19;2,3;2,7;11,59;30,04;34,84;1,15;8,39;1,72;18,75;30,99;6,36;1,91;14,38;5,57;5,05;14,07;8,14;2,34;15,19;1,68;7,5
2018;7;14;9;10,03;1,5;1,21;3,73;4,33;0,49;2,93;4,16;6,62;10,4;13,93;6,47;3,4;0,92;2,33;2;9,29;30,22;37,84;0,73;4,37;1,67;19,34;34,39;6,63;1,94;14,04;5,4;3,89;11,75;8,57;2,69;14,68;1,47;5,94
2018;7;14;10;11,86;2,01;1,13;4,32;5,49;0,69;3,19;4,36;6,43;12,42;15,25;5,93;3,61;1,08;3,1;1,78;8,28;29,1;37,24;0,83;3,78;1,97;18,41;36,91;6,2;2,25;16,06;5,78;3,74;11,14;11,54;2,87;15,71;1,69;5,75
2018;7;14;11;13,89;2,76;1,28;4,87;6,03;0,97;3,68;5,53;6,2;15,16;17,34;5,82;3,88;1,56;4,34;1,89;7,47;31,06;37,29;1,06;3,78;2,63;17,47;38,72;5,74;2,61;19,37;6,35;4,23;11,11;16,09;3,6;17,34;2,22;6,45
2018;7;14;12;16,32;3,61;1,52;5,35;5,93;1,29;4,7;7,44;6,17;18,89;18,58;6,11;4,13;2,06;5,7;2,24;7,58;38,53;38,27;1,37;3,34;3,72;17,19;40,06;5,96;3,38;21,83;7,18;5,12;12,64;19,38;4,25;18,93;2,94;7,99
2018;7;14;13;19,59;4,81;1,99;6,34;6,5;1,69;6,1;9,73;6,01;24,01;19,12;6,48;4,41;2,46;7,72;2,56;8,85;43,47;37,44;1,73;3,27;5,05;17,2;40,62;6,42;4,5;23,14;7,96;6,32;14,82;20,59;3,95;20,16;3,75;10,62
2018;7;14;14;23,38;6,48;2,66;7,22;6,73;2;7,3;11,42;5,57;28,63;20,17;6,64;4,74;2,89;9,67;3,03;10,43;47,15;34,21;2,23;3,62;5,94;17,45;41,05;6,7;5,61;25,49;8,3;7,7;16,25;21,35;5,55;21,07;4,66;14,32
2018;7;14;15;28,37;7,22;3,31;7,76;7,1;2,23;8,09;13,34;5,12;32,97;21,65;6,75;4,88;3,57;10,28;3,7;11,37;50,01;30,06;2,76;4,09;6,5;17,69;41,59;7,13;6,72;28,22;7,53;8,78;17,25;21,9;7,33;20,91;5,62;18,29
2018;7;14;16;29,53;6,42;3,76;7,79;6,9;2,41;8,85;16,31;4,5;37,24;22,15;7,01;4,83;4,24;10,19;4,41;11,49;50,53;25,66;3,12;4,47;6,98;17,33;40,69;7,25;7,83;27,93;6,4;9,23;18,05;22,27;6,9;20,02;6,06;21,23
2018;7;14;17;29,83;4,97;3,81;6,91;6,48;2,53;9,4;18,89;3,76;39,46;20,75;7,24;5,09;4,39;10,13;4,88;12,7;50,1;21,12;3,04;5,07;6,83;16,28;37,95;7,04;8,2;25,2;5,5;8,95;18,84;22,25;5,78;19,31;5,42;22,08
2018;7;14;18;33,38;4,2;3,73;5,48;9,04;2,24;9,29;19,53;3,1;39,53;18,84;7,35;5,72;4,58;9,67;5,69;13,06;49,09;17,3;2,44;4,84;5,98;14,79;33,83;6,96;7,58;22,31;4,61;8,56;19,43;21,63;4,71;18,53;4,26;21,63
2018;7;14;19;33,56;4,09;4,72;4,64;12,12;1,93;8,9;18,91;2,93;39,32;18,21;7,64;6,75;5,62;9,13;7,96;12,31;46,97;14,89;1,99;4,73;5,5;13,18;29,58;6,87;6,91;22,37;4,35;8,53;21,27;21,73;4,11;16,48;3,6;23,16
2018;7;14;20;30,33;4,79;6,81;4,88;8,21;2,05;9,85;20,23;3,1;40,32;19,57;7,8;8,56;6,62;9,87;11,08;13,98;43,84;13,71;2,26;6,29;5,74;12,4;27,17;6,92;6,57;29,17;4,94;9,4;25,65;24,02;4,24;14,56;3,6;27,12
2018;7;14;21;28,05;6,26;8,55;4,85;6,34;2,15;10,96;23,59;2,88;41,5;21,97;7,99;10,98;7,54;11,14;12,71;16,26;40,81;13,04;2,83;8,54;5,47;11,98;27,79;7,84;6,34;37,48;5,74;10,55;29,95;26,81;4,85;13,76;3,4;31,21
2018;7;14;22;28,59;7,88;9,63;4,66;6,71;1,89;12,2;25,75;2,63;42,23;24,39;8,58;13,25;8,61;12,45;13,5;16,81;37,83;11,93;3,13;8,93;4,75;11,29;29,52;9,15;6,38;41,58;6,39;11,15;33,22;27,48;5,42;13,41;3;34,47
2018;7;14;23;29,75;9,35;10,21;4,44;6,26;1,6;14,02;27,79;2,76;42,26;27,15;9,25;15;9,92;13,97;14,24;16,5;33,89;10,7;3,51;8,17;4,41;10,84;30,21;10,21;6,84;43,82;6,5;10,97;34,47;26,87;5,77;13,2;2,99;37,52
2018;7;14;24;30,01;10,45;10,44;4,19;7,46;1,52;15,29;28,12;2,66;41,6;29,29;9,55;16,36;11,15;15,5;14,62;16,64;29,24;9,79;3,89;7,8;4,32;10,92;29,53;11,21;7,63;44,63;5,62;10,38;34,11;26,61;6,55;13,39;3,08;40,67
2018;7;15;1;31,35;11,03;10,9;4,03;8,13;1,53;16,85;26,75;2,28;40,44;30,18;9,1;17,76;11,79;16,71;14,95;18,26;25,28;9,17;4,35;10;3,98;11,17;28,03;11,81;8,33;44,9;4,79;9,67;30,42;26,37;8,14;13,74;3,05;42,24
2018;7;15;2;31,89;10,97;12,03;3,94;8,92;1,58;18,63;25,47;1,93;38,17;30,46;8,06;19,17;11,82;16,84;16,2;20,44;22,63;9,07;4,74;13,68;3,54;11,41;26,82;12,08;9,05;44,87;4,44;9,39;29,46;25,73;9,56;13,98;3,13;42,4
2018;7;15;3;30,18;11,02;13,48;3,88;8,84;1,66;20,04;24,47;1,98;34,46;31,01;7,27;19,92;11,35;16,25;17;21,66;21,16;10,99;5,14;15,75;3,12;11,91;26,17;12,56;9,63;43,75;4,56;9,63;33,15;24,53;10,06;13,91;3,57;41,15
2018;7;15;4;28,85;10,91;14,81;3,87;8,15;1,93;21,37;24,45;2,31;31,3;31,38;6,66;19,59;10,87;16,37;17,92;21,62;20,91;14,53;5,68;18,42;2,77;12,7;25,49;13,05;9,97;41,89;4,56;9,45;36,51;23,37;9,98;13,58;3,94;39,56
2018;7;15;5;27,21;11,05;16,23;3,98;8,16;2,26;22,5;24,45;2,64;26,22;31,58;6,44;18,83;10,04;17,61;19,9;19,56;21,45;17,24;6,21;19,91;2,64;13,24;24,61;13,44;10,14;39,92;4,21;9,32;37,85;22,38;9,73;12,75;4,37;38,28
2018;7;15;6;23,23;10,93;16,73;3,67;7,41;2,3;21,3;22,99;2,76;19,24;30,61;7,07;16,35;8,14;16,99;20,22;14,92;20,97;16,59;6,28;17,52;2,56;11,31;21,25;12,73;9,5;36,08;4,13;8,88;37,13;19,57;8,11;10,97;4,48;37,92
2018;7;15;7;15,33;10,83;12,27;2,38;3,78;1,55;15,58;18,56;1,71;14,23;29,31;6,09;10,6;5,12;13,32;16,4;9,22;20,06;11,99;4,61;12,4;1,72;7,55;16,19;9,57;6,7;28,42;3,05;6,25;33,8;12,59;5,03;7,68;3,17;37,26
2018;7;15;8;9,12;11,3;6,58;1,17;2,06;0,95;10,52;15,68;1,01;15,47;32,11;5,43;7,75;3,28;10,84;12,58;6,29;20,06;10,51;2,69;8,53;0,9;6,57;14,06;7,66;4,46;29,74;1,52;3,78;31,62;6,93;3,26;6,22;2,12;38,36
2018;7;15;9;7,05;11,24;4,87;0,77;2,31;0,89;8,62;14,84;1;19,64;37,44;7,41;8,44;2,73;10,19;11,34;5,43;19,88;12,77;2,51;8,18;0,67;7,49;13,97;7,22;4,37;35,66;1;3,41;32,17;5,7;2,75;6,74;2,36;40,21
2018;7;15;10;6,48;11,52;5,1;0,76;3,17;0,98;7,82;14,55;1,08;25,63;41,88;10,11;9,62;2,67;10,47;11,21;4,98;19,42;15,75;3,07;8,8;0,7;7,88;13,84;6,41;4,99;38,27;1,07;3,57;34,1;6,78;2,72;7,49;3;39,38
2018;7;15;11;6,64;12,09;5,86;1,02;4,62;1,12;7,7;14,82;1,13;31,94;46,12;12,28;11,21;3,04;11,79;12,74;5,26;19,58;19,58;3,74;9,89;0,92;7,81;13,52;6,09;5,6;38,74;1,59;3,68;37,17;8,11;3,12;8,49;3,47;36,56
2018;7;15;12;8,47;11,87;7,15;1,5;5,9;1,42;8,56;16,51;1,29;37,65;49,11;13,69;12,79;3,97;13,38;16,3;6,16;20,96;23,82;4,83;10,44;1,38;8,33;13,24;6,48;6,41;35,23;2,23;3,89;40,31;9,52;4,25;10,04;3,61;33,97
2018;7;15;13;11,75;11,22;9,8;2,12;7,57;1,8;9,87;20,34;1,66;42,69;50,82;14,23;13,84;5,24;14,65;20,74;7,81;22,68;28,45;6,31;11,13;2,03;10,06;13,51;7,63;7,38;32,68;2,73;4,4;42,77;11,19;6,41;11,8;3,64;31,32
2018;7;15;14;14,34;10,63;13,83;2,9;9,53;2,13;11,57;25,29;1,89;45,98;51,43;14,57;14,8;6,21;15,62;23,97;10,11;24,28;32,34;7,89;12,11;2,53;12,03;13,8;8,87;8,38;33,37;3,39;5,39;42,82;12,44;8,45;13;3,79;29,78
2018;7;15;15;14,03;10,78;17,19;3,81;9,54;2,29;13,76;28,39;1,99;47,44;50,69;15,56;16,14;6,79;15,58;24,82;13,07;25,34;35,26;9,28;11,55;2,75;13,38;13,62;9,61;9,15;36,26;4,54;6,51;41,09;12,73;9,28;14,09;3,94;28,68
2018;7;15;16;12,99;11,27;19,32;4,34;10,1;2,18;15,97;30,14;2,07;48,65;47,91;16,54;16,98;7,05;14,45;23,57;15,22;24,54;37,47;10,1;10,46;2,71;14,49;12,68;10,31;9,43;38,71;5,49;7,55;38,47;11,9;9,58;15,44;4,02;26,66
2018;7;15;17;12,81;11,82;20,53;4,27;11,03;1,85;17,36;29,2;2,21;49,19;42,68;17,49;16,46;7,76;12,83;20,22;16,04;22,19;39,5;10,67;11,44;2,26;16,05;10,71;11,17;9,04;36,86;5,76;8,46;35,31;10,77;9,02;16,78;3,91;24,37
2018;7;15;18;12,86;11,97;20,73;3,98;11,11;1,42;17,54;25,68;2,33;48,29;35,15;17,93;14,67;8,86;11,33;16,7;17,99;18,93;41,16;11,87;13,95;2,05;16,77;8,44;11,81;8,29;32,1;6,02;8,86;31,91;9,78;8,61;17,36;3,77;23,18
2018;7;15;19;14,76;11,24;21,54;3,84;12,25;1,07;18,35;22,46;2,56;46,14;27,43;18,91;12,64;10,93;10,45;14,36;19,58;16,13;42,45;14,3;14,72;2,32;15,69;6,91;12,25;7,63;29,62;7,27;8,42;29,81;10,47;8,83;16,51;3,59;21,82
2018;7;15;20;17,68;10,91;24,52;3,91;13,7;1,16;21,35;21,06;3,22;44,15;22,93;22,11;11,24;13,35;10,58;13,17;19,68;15,53;44,06;19,12;16,06;3,28;14,74;6,37;13,13;7,32;29,05;9,42;8,42;31,34;14,65;9,82;16,18;3,18;20,51
2018;7;15;21;20,26;11,47;27,82;3,66;15,55;1,35;23,45;21,86;3,99;43,03;22,05;24,65;10,44;15,3;10,93;12,45;20,6;16,65;44,82;22,28;19,97;5,23;14,88;6,31;14,97;7,05;28,15;11,15;9,28;34,79;18,59;10,88;17,31;2,74;19,66
2018;7;15;22;22,51;12,4;28,81;3,24;15,3;1,21;23,84;23,88;4,57;43,43;23,18;24,58;10,14;15,99;10,75;11,62;22,32;17,61;45,79;23,62;24,69;7,87;16,03;6,22;16,72;6,73;28,19;11,67;10,1;36,97;20,8;11,52;18,54;2,73;19,21
2018;7;15;23;23,68;13,28;29,46;3,02;14,35;1,16;24,01;26,06;4,69;44,39;25,99;23,77;10,42;16,42;10,36;11,24;24,17;17,93;47,49;26,4;28,13;10,35;17,42;6,04;17,9;6,8;27,35;10,58;11,19;37,28;23,07;12,24;19,56;3,22;19,16
2018;7;15;24;23,63;13,98;30,18;3,04;14,26;1,57;24,72;27,47;4,44;44,15;28,22;23,18;11,21;17,43;9,97;11,59;26,63;18,21;49,01;29,54;29,42;12,28;18,75;5,86;17,27;7,21;26,34;9,06;13,07;36,93;24,78;12,92;19,87;3,34;19,51
2018;7;16;1;22,72;14,79;29,97;3,15;13,76;2,16;25,24;28,37;4,25;42,58;27,61;22,42;12,63;18,69;9,83;12,45;28,83;18,3;49,43;33,94;31,12;13,51;19,75;6,13;15,95;7,41;26,52;8,56;15,81;36,88;26,48;13,94;20,01;3,16;19,61
2018;7;16;2;22,49;14,97;30,54;3,18;13,26;2,97;25,29;28,65;3,96;40,95;25,82;21,28;14,73;19,36;10,35;13,56;30,13;18,18;49,98;37,53;33,59;14,05;20,74;6,83;14,75;7,22;27;8,97;18,51;36,9;29,14;15,77;20,32;3,21;18,55
2018;7;16;3;21,26;14,25;31,42;2,98;13,34;3,31;25,76;28,16;3,66;39,01;24,49;19,97;17,27;19,22;11,39;14,85;30,39;17,81;50,26;38,08;37,55;14,2;21,32;7,21;13,31;6,97;27,24;8,78;20,69;36,48;31,11;17,97;20,43;3,43;17,51
2018;7;16;4;18,09;13,46;31,79;2,65;13,26;2,67;26,53;27,48;3,58;37,13;23,77;19,07;19,61;18,3;12,11;16,14;30,41;17,13;48,61;36,95;41,6;14,59;20,75;7,12;12,25;6,73;26,68;8,12;22,02;35,62;31,91;19,65;20,77;3,77;17,49
2018;7;16;5;15,7;12,94;31,77;2,48;13,77;2,09;26,28;26,59;3,64;35,43;23,72;17,81;21,11;16,79;11,91;16,64;31,4;16,67;45,43;36,32;43,26;15,7;19,06;7,09;12,39;6,63;26,64;7,89;22,67;33,55;33,1;20,78;21,36;4,15;18,59
2018;7;16;6;13,17;11,3;29,86;2,29;12,93;2,69;23,65;24,26;3,14;32,06;21,78;14,36;19,88;14,5;10,13;14,85;31,04;14,49;41,86;36,37;42,15;16,05;15,14;6,44;12,7;6,36;24,84;7,52;21,3;28,94;33,99;18,83;21,64;4,21;18,04
2018;7;16;7;8,57;8,77;23,53;1,42;10,58;2,35;17,99;21,88;1,69;28,33;16,39;8,78;15,85;9,59;6,26;11,29;30,05;10,44;39,12;33,62;41,54;12,81;10,37;4,17;12,5;4,82;20,95;5,16;15,93;20,66;32,07;14,6;20,52;3,04;17,02
2018;7;16;8;4,27;7,56;17,36;0,57;9,08;0,87;14,02;22,04;0,75;26,75;13,99;4,98;14,27;6,02;4,07;8,95;30,65;8,76;38,94;31,35;43,6;8,62;8,61;1,92;12,6;3,19;23,65;3,06;11,76;15,74;29,17;12,03;20,03;2,12;19,06
2018;7;16;9;3;7,61;15,98;0,34;7,8;0,44;14,54;22,53;0,5;26,56;14,83;3,36;15,02;5,69;3,83;8,63;30,25;9,34;41,12;32,07;46,35;6,96;8,73;1,46;12,23;2,92;29,59;3,02;10,58;14,84;29,65;10,41;21,59;2,37;21,75
2018;7;16;10;3,12;7,91;18;0,33;7,15;0,35;17,07;22,81;0,63;26,54;15,16;2,61;15,35;7,04;4,07;9,43;28,41;10,46;43,32;32,89;48,93;7,51;8,64;1,54;11,75;3,2;33,24;3,05;10,36;14,11;32,44;9,82;24,19;2,58;25,25
2018;7;16;11;3,44;8,11;21,38;0,45;7,52;0,7;19,91;23,92;0,98;26,45;15,59;2,4;14,99;9,37;4,37;10,74;27,08;11,95;45,72;35,69;50,41;8,35;8,37;1,95;12,59;3,58;35,59;3,05;10,1;12,87;34,11;10,51;26,09;2,66;29,2
2018;7;16;12;3,63;8,25;24,34;0,76;8,46;1,33;22,69;24,12;1,54;26,68;16,38;2,7;14,23;12,32;4,59;12,54;26,2;13,37;48,16;40,1;51,03;8,1;8,29;2,75;14,11;4,09;37,14;3,38;9,58;11,87;34,17;11,93;26,78;2,84;32,01
2018;7;16;13;3,87;8,63;26,59;1,26;9,77;1,66;25,74;22,87;2,2;27,73;17;3,67;13,68;15,5;5,37;15,13;25,64;14,83;50,61;40,19;52,17;7,5;8,55;4,1;15,3;4,69;37,85;3,91;10,04;12,47;34,51;14,18;27,85;3,2;33,64
2018;7;16;14;4,5;9,61;28,68;1,95;10,54;2,02;28,92;22,08;2,67;28,74;16,89;4,93;13,21;17,85;6,26;17,83;25,84;16,53;52,8;40,02;53,62;7,79;8,8;6,18;16,5;5,19;39,22;4,82;10,4;14,18;35,23;16,78;29,37;3,68;35,63
2018;7;16;15;4,87;10,66;30,06;2,53;9,91;2,71;31,68;21,34;3,05;28,8;16,41;6,08;13,26;18,81;7,01;18,58;25,9;17,75;54,96;42,54;53,85;8,47;9,07;8,53;17,35;5,25;40,73;5,41;10,63;15,6;36,41;18,96;30,36;3,83;43,89
2018;7;16;16;4,18;10,91;31,28;2,88;8,56;3,77;33,83;19,49;3,24;28,26;15,8;7,13;13,6;19,03;7,44;16,85;24,2;18,41;57,19;41,61;52,38;10,08;9,78;9,91;17,92;4,87;40,06;5,8;10,11;16,26;36,73;20,63;29,74;3,56;53,61
2018;7;16;17;3,67;10,38;33,68;3,08;8,02;4,79;35,95;17,48;3,07;26,38;14,26;8,45;13,65;19,01;7,07;14,48;20,54;18,76;57,64;35,25;50,81;12,37;10,45;9,59;17,6;4,52;39,02;5,93;8,7;15,85;36,04;21;28,45;3,21;58
2018;7;16;18;3,15;9,26;36,64;3,19;7,61;5,1;37,89;15,3;2,73;23,19;11,84;10,12;13,1;18,43;6,15;12,23;16,49;18,01;55,21;26,27;48,66;16,79;10,27;8,34;17,06;3,91;37,33;5,75;7,35;14,83;35,87;20,38;27,63;3,12;58,55
2018;7;16;19;2,63;8,4;39,98;3,19;6,16;4,81;40,1;12,64;2,63;20,13;10,04;12,48;11,56;17,87;5,38;10,13;13,66;16,57;50,96;26,5;45,56;25,32;9,33;8,43;16,55;3,19;34,14;6,08;6,37;14,75;36,28;19,5;27,04;3,14;58,88
2018;7;16;20;2,28;8,92;42,21;3,38;6;5,58;40,43;10,9;2,9;19,1;9,31;15,09;10,61;18,78;5,17;9,09;12,24;16,68;46,04;30,21;43,95;34,36;8,2;10,91;16,26;3,52;31,63;6,57;6,35;16,93;38,07;18,88;26,53;2,86;60,44
2018;7;16;21;2,52;9,76;43,42;3,36;7,17;6,4;38,53;10,31;3,14;19,7;9,09;16,51;10,75;20,82;5,55;9,56;11,77;18,5;42,27;36,08;42,38;38,68;7,11;15,25;16,99;5,66;30,96;7;6;19,5;39,22;19,52;27,72;2,5;61,02
2018;7;16;22;2,75;10,01;43,81;2,95;7,64;6,17;36,11;10,65;2,95;20,37;9,14;16,91;11,23;22,39;6,24;10,1;12,02;20,48;40,8;37,96;40,85;40,59;6,55;19,22;18,97;7,93;30,9;7,32;5,39;20,63;39,09;21,17;30,85;2,56;59,52
2018;7;16;23;3,24;10,52;43,62;2,48;7,32;6,4;32,45;11,26;2,55;21,45;9,49;16,68;12,27;22,71;7,38;10,15;12,29;22,89;40,1;33,79;39,47;43,68;6,22;20,89;20,51;9,14;30,88;7,16;5,15;20,52;38,98;22,71;32,51;2,53;57,59
2018;7;16;24;4,49;11,66;42,16;2,1;6,41;6,88;26,94;11,79;2,16;22,68;9,7;16,16;13,23;21,85;8,59;9,84;12,24;25,39;39,65;31,06;37,81;45,94;5,81;21,79;20,83;9,22;30,79;6,64;5,08;20,02;37,57;24,11;31,83;2,65;56,43
2018;7;17;1;5,19;13,02;39,68;1,72;5,68;8,13;23,23;12,41;1,78;22,89;9,71;15,34;14,01;20,48;9,34;8,93;12,19;26,07;38,8;31,11;36,2;46,7;5,41;23,53;20,69;8,81;30,41;6,12;4,78;19,53;35,4;24,42;29,65;2,85;57,08
2018;7;17;2;6,17;14,21;37,12;1,56;6,04;10,53;20,01;12,81;1,48;22,72;9,72;14,99;14,53;19,32;9,82;10,22;12,53;25,54;37,12;34,49;35,79;46,9;5,05;26,19;20,21;8;29,08;6,15;4,15;19,14;33,4;22,5;26,76;2,76;57,22
2018;7;17;3;7,77;15,07;35,21;1,83;6,45;13,34;17,46;12,7;1,4;21,97;9,32;15,47;14,82;17,97;10,04;11,91;12,88;24,59;34,06;36,37;36,52;46,98;4,83;28,12;18,82;7,14;28,15;6,03;3,47;18,43;32,12;19,33;23,93;2,6;55,67
2018;7;17;4;8,2;15,58;34,31;2,16;6,37;16,59;15,65;12,55;1,42;20,09;8,25;15,26;14,86;16,43;9,7;11,42;13,23;23,75;30,68;28,04;36,51;43,94;4,82;28,69;16,52;6,43;27,81;5,49;2,94;17,39;31,5;16,28;22,07;2,53;55,57
2018;7;17;5;6,93;16,04;34,25;2,37;5,84;18,83;14,17;12,56;1,39;18,41;7,7;13,98;15,39;15,31;9,23;11,62;14,03;23,88;28,95;20,82;38,23;41,29;4,75;28,23;15,26;5,95;26,52;4,84;2,41;16,9;31,82;14,32;22,06;2,67;56,39
2018;7;17;6;5,46;15,19;32,4;2,96;4,95;18,41;12,5;10,73;1,23;15,57;7,42;11,25;14,62;13,5;8,33;10,77;13,74;22,72;26,7;13,3;39,72;38,64;4,14;26,94;14,05;5,5;22,9;3,99;2,02;14,86;30,92;11,99;21,89;2,77;55,64
2018;7;17;7;3,37;11,35;27,47;2,46;3,26;13,22;10,24;6,58;0,57;9,67;5,01;6,55;10,98;9,11;5,43;6,71;9,46;20,26;24,42;8,84;39,68;31,78;2,46;22,25;12,03;4,08;18,1;2,51;1,09;9,16;27,25;8,83;20,2;2,05;54,89
2018;7;17;8;2,08;9,32;25,45;0,96;2,26;8,34;9,08;4,45;0,25;5,98;2,88;2,89;9,43;5,81;3,29;3,52;5,8;20,02;24,53;9,59;41,3;24,82;1,48;16;11,57;2,61;16,72;1,43;0,3;5,1;25,99;8,1;19,31;1,29;57,21
2018;7;17;9;2,01;9,76;27,32;0,38;2,27;6,86;8,63;3,9;0,29;4,94;2,47;1,56;10,02;5,18;2,99;2,98;4,76;20,85;24,64;12,17;44,58;22,29;1,18;13,3;12,41;2,33;17,47;1,32;0,09;4,09;25,96;9,48;19,33;1,36;59,86
2018;7;17;10;2,18;10,01;30,08;0,38;2,79;6,23;8,87;3,13;0,38;4,49;2,32;1,34;10,14;5,87;3,09;3,79;4,8;21,25;23,92;15,79;49,01;20,84;0,99;13,16;12,91;2,52;17,02;1,45;0,13;4,46;24,42;11,54;20,48;1,72;60,19
2018;7;17;11;2,15;10,04;32,89;0,79;3,95;6,02;9,97;2,94;0,51;4,14;2,42;1,62;9,68;7,25;3,42;5,24;5,81;22,31;24,59;18,65;54,34;20,15;1,14;13,25;13,43;2,75;15,86;1,82;0,53;5,58;23,39;13,43;22,07;2,07;60,25
