YEAR;MONTH;DAY;PERIOD;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35
2018;6;16;9;35075;34658;36371;36118;36011;34724;35897;35496;34535;37932;36332;35905;35794;34684;35912;39197;34948;35609;37517;37172;40237;42285;36312;36293;37353;36700;36062;39928;38072;37382;37534;39042;36364;37090;35792
2018;6;16;10;35760;35312;37049;36872;36758;35425;36807;36217;35289;38975;37206;36773;36611;35408;36699;40449;35704;36431;38615;38109;41520;43839;37194;37198;38348;37796;36702;41303;39115;38379;38665;40199;37184;38072;36624
2018;6;16;11;35712;35189;36943;36770;36736;35345;36835;36171;35245;39098;37206;36794;36596;35374;36653;40696;35655;36421;38815;38186;41865;44279;37190;37278;38480;37914;36509;41684;39189;38482;38863;40433;37135;38139;36519
2018;6;16;12;35056;34467;36196;35929;36139;34718;36528;35645;34726;38796;36864;36400;36165;34796;36055;40588;35058;35841;38819;37804;42088;44640;36791;37046;38412;37712;35410;41969;38539;38272;38755;40368;36417;37636;35852
2018;6;16;13;33655;32823;34633;34458;34705;33206;35104;34110;33161;37178;35149;34743;34510;33341;34482;39034;33451;34340;37082;36302;40482;43052;35059;35308;36768;36042;33879;40342;36933;36609;37196;38781;34883;36122;34267
2018;6;16;14;33038;32043;34001;33720;34227;32493;34564;33555;32478;36501;34448;34033;33822;32717;33760;38362;32751;33754;36393;35629;39844;42413;34341;34638;36113;35270;33283;39664;36306;35973;36494;38145;34271;35485;33537
2018;6;16;15;32976;31864;33980;33577;34308;32386;34786;33629;32469;36591;34541;34060;33845;32683;33724;38470;32690;33791;36540;35655;40066;42723;34391;34711;36254;35330;33192;39881;36307;36122;36580;38294;34305;35546;33509
2018;6;16;16;33023;31858;34043;33613;34402;32423;35014;33740;32564;36723;34683;34162;33938;32748;33805;38607;32748;33881;36696;35765;40270;42972;34507;34811;36415;35469;33201;40084;36349;36274;36731;38446;34406;35655;33610
2018;6;16;17;33206;32034;34233;33892;34562;32678;35464;33995;32872;37056;35054;34478;34216;32958;34119;38970;32985;34120;37076;36077;40690;43487;34859;35073;36776;35923;33307;40539;36530;36622;37136;38789;34663;35970;33992
2018;6;16;18;33834;32677;34874;34842;35037;33416;36359;34619;33657;37704;35766;35175;34818;33539;34965;39586;33636;34774;37607;36788;41185;44114;35567;35538;37317;36749;34025;41079;37075;37195;37835;39314;35445;36721;35009
2018;6;16;19;35143;34368;36186;36363;35916;34798;36999;35553;34930;38374;36657;36286;35859;34643;36274;39907;34900;35728;38015;37690;41258;43748;36543;36336;37926;37416;35521;41091;37802;37685;38385;39646;36506;37430;36337
2018;6;16;20;35544;34997;36494;36684;35984;35192;36792;35585;35225;38328;36689;36540;36070;34890;36534;39671;35195;35769;37849;37796;40998;43105;36637;36424;37935;37316;35786;40783;37694;37505;38303;39468;36502;37281;36519
2018;6;16;21;34064;33393;34855;34976;34531;33726;35274;34095;33667;36857;35158;35023;34588;33430;34910;38348;33623;34214;36534;36333;39821;41946;35099;35005;36618;35871;33949;39621;36149;36108;36938;38159;34776;35736;34849
2018;6;16;22;32045;31318;32713;32773;32544;31786;33416;32173;31660;34890;33257;33019;32653;31489;32836;36512;31563;32190;34800;34370;38145;40327;33151;33125;34862;34034;31550;37976;34025;34305;35091;36352;32592;33747;32730
2018;6;16;23;30003;29223;30574;30650;30476;29823;31376;30146;29576;32734;31178;30851;30583;29529;30706;34431;29465;30111;32751;32280;36075;38245;31045;31039;32830;31989;29284;35914;31816;32266;33022;34260;30402;31640;30564
2018;6;16;24;28124;27305;28611;28684;28603;28027;29534;28315;27680;30776;29319;28890;28713;27715;28767;32526;27571;28226;30926;30364;34210;36358;29149;29171;31008;30126;27210;34051;29802;30442;31128;32365;28409;29726;28571
2018;6;17;1;25876;24422;25322;24813;25178;24254;25920;25145;25188;26528;25833;26333;25971;24901;25436;29289;24978;25660;27413;26326;31048;30679;26297;27701;27524;27277;25456;29315;26680;27220;29370;30299;25819;25396;26809
2018;6;17;2;24835;23373;24265;23703;24193;23283;24839;24116;24155;25491;24830;25255;24915;23900;24435;28143;23939;24626;26313;25226;29923;29531;25273;26653;26472;26173;24385;28182;25550;26111;28289;29152;24773;24369;25557
2018;6;17;3;24219;22799;23679;23101;23722;22747;24235;23531;23575;24913;24265;24658;24308;23346;23881;27480;23367;24051;25695;24612;29278;28870;24694;26066;25938;25550;23763;27536;24918;25488;27673;28493;24191;23797;24847
2018;6;17;4;23939;22575;23349;22860;23495;22525;23978;23290;23312;24653;24010;24397;24107;23122;23634;27121;23119;23791;25391;24324;28928;28509;24433;25771;25665;25235;23474;27200;24619;25185;27351;28133;23925;23598;24526
2018;6;17;5;23846;22611;23346;22962;23405;22522;23919;23251;23219;24576;23882;24343;23991;23063;23543;26850;23089;23679;25220;24215;28603;28238;24359;25573;25455;25054;23390;26964;24537;25027;27093;27811;23844;23506;24441
2018;6;17;6;23774;22795;23470;23442;23468;22623;23999;23268;23138;24743;23750;24391;23824;23148;23474;26458;23203;23568;25007;24168;28043;27892;24402;25286;25095;24823;23539;26727;24705;24915;26652;27250;23898;23500;24542
2018;6;17;7;24881;23912;24687;24803;24712;23682;25234;24328;24277;26376;24960;25610;24818;24351;24585;27471;24436;24735;26099;25285;29215;29034;25663;26491;26126;25903;24987;28050;26139;26317;27659;28375;25233;24656;25768
2018;6;17;8;26695;25546;26505;26621;26516;25243;27061;25931;25986;28628;26800;27446;26533;26098;26320;29275;26196;26556;27895;27031;31263;30943;27476;28392;27945;27682;26993;30132;28186;28425;29442;30360;27157;26435;27675
2018;6;17;9;28777;27273;28449;28394;28438;26935;29046;27770;27970;30810;28894;29467;28561;27965;28280;31642;28077;28642;30064;29030;33896;33368;29484;30665;30196;29858;29157;32528;30333;30762;31790;32950;29213;28428;29895
2018;6;17;10;30215;28435;29721;29565;29728;28062;30397;29023;29331;32152;30302;30856;29964;29192;29642;33442;29342;30072;31624;30458;35823;35193;30860;32260;31807;31400;30651;34194;31789;32308;33586;34862;30562;29827;31498
2018;6;17;11;30804;28872;30182;29947;30264;28474;30914;29524;29887;32622;30900;31433;30539;29656;30243;34269;29838;30694;32325;31064;36781;36014;31427;32997;32559;32041;31218;34893;32330;32941;34492;35795;31082;30451;32064
2018;6;17;12;31458;29197;30626;29954;30808;28838;31341;30039;30522;32917;31667;31981;31244;30076;30894;35271;30246;31470;33102;31595;38154;37007;32052;33987;33601;32830;31729;35679;32634;33646;35686;37115;31546;31024;32452
2018;6;17;13;30340;28120;29515;28981;29865;27837;30318;28961;29453;31863;30521;30944;30088;29092;29928;34362;29213;30380;32036;30566;37087;36102;31009;32898;32611;31735;30891;34641;31659;32472;34792;36010;30430;30023;31507
2018;6;17;14;29261;27011;28501;28011;28995;26841;29325;27890;28441;31096;29542;29924;28972;28165;28988;33356;28222;29396;30954;29465;36120;35161;30040;31930;31659;30679;30111;33698;30727;31492;33821;34959;29458;29040;30480
2018;6;17;15;29110;26683;28360;27724;28933;26606;29164;27656;28318;31104;29509;29755;28800;28017;28893;33341;28018;29330;30779;29204;36257;35234;29994;31957;31688;30587;30170;33695;30581;31462;33834;35025;29329;28849;30346
2018;6;17;16;29224;26697;28469;27772;29055;26654;29249;27719;28438;31212;29672;29843;28913;28104;29018;33529;28085;29467;30866;29241;36511;35458;30175;32152;31887;30733;30365;33849;30659;31605;34028;35249;29417;28913;30478
2018;6;17;17;29962;27276;29135;28359;29651;27226;29900;28355;29125;31705;30388;30490;29658;28683;29659;34386;28670;30156;31572;29890;37388;36328;30927;32923;32668;31527;31062;34566;31263;32303;34833;36135;30021;29493;31308
2018;6;17;18;31354;28598;30436;29835;30751;28432;31219;29639;30378;32584;31570;31763;31011;29816;30811;35773;29868;31349;32839;31215;38555;37748;32308;34081;33866;32920;32373;35752;32531;33475;36004;37365;31168;30591;33081
2018;6;17;19;32771;30598;31868;31721;31860;30075;32551;31310;31664;33292;32577;33131;32470;31105;31927;36282;31325;32447;33952;32606;38703;38069;33416;34705;34522;33945;33001;36301;33572;34319;36422;37694;32324;31742;34316
2018;6;17;20;33881;32086;32903;32849;32791;31292;33524;32595;32711;33845;33406;34205;33645;32090;32868;36845;32422;33388;34916;33712;39157;38428;34190;35348;35230;34740;33368;36805;34255;35008;37079;38266;33179;32689;35005
2018;6;17;21;33079;31189;32017;31777;32090;30506;32693;31802;31962;33166;32672;33409;32873;31331;32186;36333;31598;32686;34268;32978;38763;37864;33308;34745;34697;34029;32512;36153;33407;34268;36684;37806;32359;31989;34064
2018;6;17;22;31633;29575;30550;30032;30756;29114;31238;30360;30604;31787;31386;31948;31486;29955;30882;35194;30128;31371;32958;31571;37729;36712;31874;33573;33566;32748;31078;34896;31899;32912;35623;36723;30943;30624;32480
2018;6;17;23;29616;27595;28610;28002;28889;27302;29311;28442;28699;29902;29490;29972;29531;28129;29027;33348;28224;29444;31050;29672;35791;34850;29927;31688;31711;30857;29169;33001;29966;30929;33784;34774;29051;28776;30432
2018;6;17;24;27690;25679;26778;26036;27118;25555;27459;26606;26902;28118;27713;28082;27663;26368;27254;31554;26390;27619;29212;27821;33959;33060;28079;29914;29947;29051;27329;31186;28100;29064;32013;32929;27250;27003;28469
2018;6;18;1;30154;28476;28597;28136;28807;27620;28720;28847;29084;28647;29230;29462;29717;28896;29769;32233;28719;30180;30046;28537;35310;32007;30610;32355;31927;31183;29264;31398;29476;30346;33990;34955;28768;29500;29853
2018;6;18;2;29201;27515;27733;27263;28060;26747;27754;27959;28201;27768;28369;28601;28823;28004;28897;31254;27863;29251;29197;27731;34389;31091;29725;31476;31028;30220;28380;30527;28576;29417;33046;34016;27909;28642;28935
2018;6;18;3;28824;27161;27412;26917;27752;26434;27382;27631;27861;27437;28058;28277;28478;27687;28570;30846;27549;28886;28875;27444;34001;30719;29382;31132;30705;29812;28033;30222;28224;29049;32648;33621;27592;28315;28572
2018;6;18;4;29002;27423;27605;27141;27942;26685;27571;27839;28051;27645;28269;28459;28663;27895;28752;30946;27737;29040;29054;27642;34044;30830;29528;31251;30812;29921;28188;30340;28393;29189;32705;33667;27792;28583;28729
2018;6;18;5;29955;28771;28583;28272;28885;27889;28684;28888;29064;28738;29304;29404;29702;28969;29788;31767;28780;29947;29965;28628;34520;31619;30481;31965;31539;30564;29090;31065;29363;30054;33281;34176;28813;29497;29707
2018;6;18;6;33311;33187;31943;31936;32094;31718;32593;32353;32594;32360;32860;32716;32948;32586;33016;34967;32247;33176;33136;31980;36862;34699;33440;34745;34405;33285;32376;33993;32817;33296;35815;36563;32282;32736;33137
2018;6;18;7;39029;39478;37520;37358;37601;37210;38701;37889;38358;37779;38693;38212;38468;38206;38505;40726;37759;38839;38545;37339;42698;40461;38881;40366;40017;39094;37981;39472;38444;39142;41464;42328;37838;38276;38692
2018;6;18;8;44765;45350;43006;42591;43115;42430;44628;43301;44065;42997;44386;43737;43928;43641;43994;46567;43132;44539;43961;42547;49024;46355;44512;46196;45868;45207;43563;45262;43984;45066;47474;48533;43272;43769;44160
2018;6;18;9;47686;47716;45696;44893;45905;44621;47400;45876;46816;45328;47117;46492;46672;46140;46763;49757;45646;47513;46691;45028;53044;49635;47507;49538;49210;48792;46400;48538;46712;48192;51178;52467;45855;46512;46830
2018;6;18;10;48496;47931;46372;45319;46659;44945;47993;46440;47438;45841;47748;47225;47407;46703;47507;50903;46204;48402;47410;45620;54689;50838;48420;50715;50420;50060;47246;49731;47504;49136;52690;54106;46453;47226;47511
2018;6;18;11;48793;47688;46620;45372;46962;44926;48046;46562;47587;45984;47935;47525;47682;46861;47795;51467;46365;48766;47673;45811;55643;51469;48841;51337;51091;50648;47621;50407;47842;49538;53560;55053;46608;47489;47680
2018;6;18;12;47277;45001;45127;43409;45657;42827;45929;44915;45831;44056;46285;46072;46204;45022;46412;50246;44670;47453;46248;44245;55549;50490;47712;50652;50332;49842;46164;49627;46256;48171;53217;54912;44918;45986;45933
2018;6;18;13;46576;44397;44545;42961;45022;42363;45354;44248;45200;43690;45655;45490;45622;44550;45784;49803;44124;46788;45589;43790;54639;50068;47028;49893;49717;48953;45664;49061;45855;47492;52470;54046;44374;45358;45392
2018;6;18;14;47540;45502;45585;43949;46086;43333;46524;45210;46269;44667;46761;46513;46614;45584;46807;50889;45122;47804;46566;44876;55755;51293;48035;50963;50805;49979;46740;50177;46937;48556;53509;55140;45420;46371;46414
2018;6;18;15;48102;46009;46207;44377;46778;43718;47152;45792;46861;45030;47440;47079;47179;46084;47458;51529;45635;48457;47146;45505;56766;52111;48708;51818;51578;50798;47301;50933;47446;49209;54363;56142;46000;46946;46952
2018;6;18;16;48126;46023;46277;44365;46877;43685;47208;45861;46886;44978;47522;47100;47215;46093;47538;51590;45652;48528;47178;45598;56957;52240;48780;51976;51693;50919;47304;51021;47438;49242;54517;56353;46045;46961;46974
2018;6;18;17;47001;44790;45188;43225;45813;42512;46036;44844;45699;43780;46403;45936;46104;44940;46485;50440;44516;47453;46079;44576;55898;51109;47704;50961;50592;49863;46083;49861;46195;48055;53482;55358;44936;45804;45871
2018;6;18;18;45497;43643;43712;42010;44261;41334;44758;43643;44141;42462;44939;44289;44589;43598;45019;48709;43097;45914;44539;43307;53475;49225;46002;49057;48615;47896;44315;47774;44524;46274;51341;53126;43560;44185;44542
2018;6;18;19;45122;44238;43346;42394;43708;41998;44469;43732;43794;42731;44477;43809;44210;43595;44510;47453;43043;45241;44101;42915;50782;47516;45089;47441;47019;46173;43574;46140;44014;45285;49202;50565;43357;43689;44285
2018;6;18;20;44613;43880;42868;42286;43157;42068;43588;43435;43220;42621;43787;43340;43770;43264;43930;46469;42736;44595;43601;42239;49242;46304;44403;46381;45993;44965;42965;45171;43506;44421;47963;49071;42882;43163;43706
2018;6;18;21;43143;41686;41451;40669;41827;40350;41735;41827;41694;41093;42215;42046;42409;41721;42559;45229;41253;43247;42278;40798;48613;45243;43256;45387;45007;43893;41711;44283;42152;43141;47176;48368;41370;41824;42153
2018;6;18;22;39925;37799;38336;37350;38810;36919;38207;38581;38475;37825;39005;39013;39323;38417;39522;42172;38072;40168;39332;37784;46184;42379;40385;42691;42233;41114;38665;41575;38968;40093;44565;45885;38206;38803;38963
2018;6;18;23;36736;34387;35246;34279;35740;33770;34988;35404;35366;34797;35863;35990;36264;35293;36455;39116;35013;37030;36357;34878;43161;39365;37370;39665;39229;38054;35678;38631;35930;36993;41549;42849;35147;35806;35923
2018;6;18;24;33887;31337;32487;31546;33017;30921;32093;32575;32595;32042;33084;33286;33519;32474;33727;36349;32271;34229;33712;32273;40517;36664;34676;37002;36559;35355;32990;36005;33176;34229;38868;40182;32422;33136;33201
2018;6;19;1;29685;27538;29767;28516;29119;27797;27992;29054;29009;28243;29061;30021;30106;29750;30518;30947;29291;29776;29901;28739;36062;32656;30810;32603;32809;32855;30157;32870;29413;30237;34701;35812;28622;29433;28929
2018;6;19;2;28756;26580;28889;27604;28261;26874;27095;28207;28113;27353;28139;29145;29179;29006;29640;29871;28447;28806;29058;27878;35136;31796;29906;31679;31873;31879;29273;31906;28469;29305;33794;34879;27808;28528;28072
2018;6;19;3;28392;26219;28669;27240;27955;26534;26758;27900;27826;27027;27798;28804;28812;28709;29306;29419;28150;28426;28742;27559;34744;31448;29540;31314;31472;31463;28930;31505;28105;28933;33415;34483;27511;28187;27751
2018;6;19;4;28581;26464;28852;27462;28167;26777;26957;28116;28003;27260;28021;28973;28983;28892;29463;29537;28343;28630;28916;27762;34782;31558;29688;31444;31540;31531;29079;31590;28292;29063;33472;34515;27694;28393;27950
2018;6;19;5;29550;27738;29797;28588;29204;27984;28021;29169;28982;28425;29167;29991;29864;29814;30341;30479;29286;29739;29911;28769;35242;32227;30587;32249;32248;32195;29941;32297;29366;29932;33996;34970;28606;29424;28969
2018;6;19;6;33037;31924;33091;32373;32719;31920;31629;32759;32409;32209;33067;33176;33103;33064;33534;34107;32556;33503;32955;32151;37515;34966;33825;35326;34911;35029;33129;35150;33127;33144;36439;37291;31787;32993;32471
2018;6;19;7;38912;37906;38647;38235;38436;37827;37225;38448;38083;37736;39096;38723;38663;38658;39096;40511;38137;39249;38365;37621;43298;40611;39461;41160;40482;40849;38678;40900;39085;38660;42177;43145;37201;38779;38062
2018;6;19;8;44790;43571;44116;43905;44048;43482;42673;44033;43715;43021;44928;44343;44345;44289;44708;47000;43642;44822;43886;42999;49591;46514;45151;47134;46349;46958;44319;46892;44884;44232;48339;49487;42553;44475;43550
2018;6;19;9;47733;45940;46850;46478;46738;45934;45208;46634;46498;45272;47547;47236;47350;47117;47613;50396;46372;47373;46764;45569;53653;49935;48106;50407;49842;50575;47271;50379;47600;47129;52203;53544;45229;47206;46110
2018;6;19;10;48525;46306;47576;46964;47369;46292;45821;47153;47234;45598;48018;48074;48283;47876;48457;51389;47068;47930;47609;46147;55345;51215;48956;51477;51198;52019;48165;51684;48206;48005;53824;55243;45934;47866;46651
2018;6;19;11;48813;46273;47862;47024;47564;46209;46011;47244;47503;45540;48036;48444;48699;48189;48811;51712;47341;48015;48007;46319;56331;51968;49273;51995;51944;52833;48558;52375;48303;48364;54814;56233;46204;48061;46772
2018;6;19;12;47169;43866;46410;44992;45926;44036;44215;45421;45920;43393;45864;47151;47477;46804;47492;49887;45906;45897;46850;44699;56302;51318;47887;50899;51365;52150;47300;51603;46260;46973;54641;56139;44846;46320;44967
2018;6;19;13;46572;43410;45838;44403;45351;43411;43776;44806;45383;42845;45283;46531;46844;46206;46835;49095;45293;45401;46224;44043;55359;50672;47195;50184;50761;51561;46666;50872;45649;46333;53946;55259;44269;45758;44423
2018;6;19;14;47660;44468;46873;45438;46461;44476;44825;45889;46450;43791;46396;47567;47863;47288;47843;50169;46337;46392;47248;44994;56452;51787;48192;51259;51850;52670;47718;51904;46718;47276;55091;56385;45313;46839;45491
2018;6;19;15;48244;44853;47485;45911;47105;45007;45329;46489;47048;44187;46921;48214;48524;47953;48475;50728;46957;46792;47913;45499;57481;52566;48839;51989;52663;53443;48384;52667;47252;47820;56018;57390;45969;47420;46037
2018;6;19;16;48246;44779;47548;45879;47167;45024;45339;46528;47093;44158;46904;48281;48606;48021;48531;50672;47010;46756;47985;45506;57690;52639;48911;52061;52811;53536;48450;52765;47242;47846;56176;57577;46051;47440;46056
2018;6;19;17;46999;43483;46449;44638;46021;43843;44180;45366;45942;43016;45628;47170;47537;46885;47443;49307;45880;45568;46893;44383;56676;51433;47858;50913;51763;52363;47340;51670;46022;46755;55055;56505;44995;46248;44890
2018;6;19;18;45275;42235;44930;43226;44516;42611;42803;43890;44391;41883;44179;45531;45951;45214;45859;47443;44265;44339;45212;42964;54307;49176;46388;49035;49768;50172;45650;49744;44618;45221;52607;54040;43493;44727;43431
2018;6;19;19;44645;42792;44475;43377;44140;43033;42711;43665;43936;42492;44187;44852;45160;44543;45183;46657;43786;44529;44433;43008;51591;47317;45765;47758;47980;48197;44746;48167;44445;44600;49998;51222;42899;44372;43231
2018;6;19;20;43963;42657;43966;43053;43585;42817;42347;43120;43397;42443;43681;44256;44464;43930;44551;45769;43303;44139;43804;42794;50022;46258;45064;46791;46907;47027;43988;47125;43833;43960;48573;49617;42277;43806;42733
2018;6;19;21;42542;40759;42592;41349;42105;40959;40834;41559;41973;40708;41923;42955;43165;42639;43258;44168;41975;42396;42593;41320;49389;45438;43670;45616;46021;46164;42746;46083;42107;42626;47999;49007;40959;42289;41237
2018;6;19;22;39326;37049;39504;37907;38925;37409;37561;38362;38788;37294;38411;39920;40115;39612;40252;40668;38928;38897;39694;38131;46982;42801;40585;42670;43312;43365;39794;43233;38685;39574;45541;46578;38031;39034;38052
2018;6;19;23;36186;33735;36434;34716;35808;34113;34466;35285;35673;34159;35187;36841;37003;36544;37190;37303;35869;35728;36690;35053;43957;39869;37462;39560;40315;40310;36780;40131;35495;36542;42587;43576;35079;35895;35038
2018;6;19;24;33373;30744;33687;31842;33036;31151;31668;32568;32879;31328;32290;34094;34219;33811;34456;34285;33142;32944;34022;32288;41318;37266;34679;36800;37641;37556;34096;37370;32648;33812;39964;40938;32460;33083;32325
2018;6;20;1;30076;28463;30508;28034;28956;27250;28971;28680;30062;28054;28275;31030;30242;30972;30548;29103;30602;28171;31125;29078;35801;34302;29438;31844;33788;34371;31154;31072;28517;30011;35103;35004;29589;29257;28330
2018;6;20;2;29150;27550;29585;27070;28117;26375;28091;27826;29139;27167;27379;30122;29337;30098;29624;28201;29730;27360;30274;28248;34893;33405;28508;30958;32809;33370;30291;30096;27547;29182;34147;34058;28715;28373;27420
2018;6;20;3;28772;27191;29241;26711;27818;26070;27758;27521;28778;26842;27051;29762;28981;29742;29261;27851;29399;27078;29997;27942;34514;33035;28157;30611;32379;32933;29992;29701;27177;28874;33733;33659;28492;28037;27081
2018;6;20;4;28933;27414;29397;26965;28018;26357;27941;27728;28937;27075;27299;29919;29166;29888;29410;28019;29561;27326;30146;28130;34565;33107;28367;30740;32413;32963;30114;29855;27406;29049;33760;33715;28656;28229;27317
2018;6;20;5;29911;28578;30294;28272;28992;27667;28912;28723;29852;28233;28478;30747;30174;30736;30296;28987;30409;28499;30939;29039;35069;33679;29534;31514;33000;33528;30832;30882;28661;29953;34242;34290;29533;29271;28539
2018;6;20;6;33373;32384;33519;32506;32336;31895;32275;32083;33163;32044;32426;33799;33726;33855;33523;32410;33478;32447;33840;32230;37456;36166;33472;34458;35596;36097;33644;34532;32868;33195;36692;36911;32647;32865;32561
2018;6;20;7;38993;38041;39218;38454;37965;37842;37870;37655;39002;37693;38176;39439;39541;39532;39244;37964;39077;38266;39322;37610;43217;41792;39437;40079;41275;41882;39301;40318;39029;38679;42650;42756;38107;38545;38391
2018;6;20;8;44581;43489;44989;44108;43558;43378;43383;43119;44865;43119;43670;45218;45295;45330;45025;43448;44781;43742;44961;42907;49417;47818;45183;45855;47354;48068;45156;46005;44899;44113;49081;48952;43566;44101;43940
2018;6;20;9;47394;45885;48016;46430;46314;45569;46111;45783;47907;45469;45996;48327;48100;48430;48038;46134;47808;46067;48049;45530;53323;51550;47737;49043;51120;51923;48442;48761;47372;46812;53143;52728;46375;46693;46308
2018;6;20;10;48188;46291;48938;46723;46982;45783;46823;46408;48815;45846;46397;49282;48834;49385;48911;46918;48716;46469;49035;46193;54921;53072;48269;50099;52691;53507;49554;49531;47691;47573;54813;54258;47169;47272;46678
2018;6;20;11;48496;46285;49358;46647;47196;45653;47074;46601;49212;45834;46440;49711;49102;49820;49256;47271;49135;46510;49526;46443;55846;53976;48371;50616;53598;54381;50123;49823;47533;47920;55759;55128;47491;47411;46638
2018;6;20;12;46912;44195;48094;44104;45706;43242;45557;45099;47840;43698;44179;48545;47392;48661;47873;45679;48022;44369;48601;45044;55681;53709;46110;49626;53223;53985;49269;47940;44931;46475;55500;54640;46185;45516;44321
2018;6;20;13;46395;43643;47457;43582;45077;42795;44957;44483;47207;43170;43837;47780;46914;47947;47170;45252;47297;44092;47880;44440;54861;52965;45767;48948;52621;53176;48536;47554;44349;46042;54702;53947;45554;45021;43861
2018;6;20;14;47404;44637;48507;44576;46174;43908;45985;45552;48272;44170;44911;48780;48021;48985;48186;46276;48329;45334;48917;45417;56013;54072;46922;50026;53723;54202;49627;48602;45451;47125;55864;55068;46554;46089;44965
2018;6;20;15;47920;45085;49173;44826;46865;44381;46590;46222;48915;44584;45269;49448;48576;49684;48820;46740;49039;45924;49668;45998;57030;54983;47368;50782;54565;55056;50425;49009;45892;47688;56835;55921;47187;46602;45407
2018;6;20;16;47921;45078;49245;44682;46951;44368;46645;46312;48955;44536;45173;49506;48580;49759;48865;46707;49126;45971;49775;46057;57238;55140;47306;50885;54716;55199;50530;48946;45830;47704;56991;56034;47255;46599;45371
2018;6;20;17;46747;43935;48128;43288;45847;43088;45544;45236;47763;43319;43830;48385;47329;48637;47741;45487;48031;44721;48707;45001;56204;54075;45967;49801;53648;54136;49414;47658;44517;46497;55846;54877;46199;45397;44115
2018;6;20;18;45203;42765;46443;41930;44291;41795;44068;43766;45994;42023;42404;46608;45676;46852;46103;43892;46264;43260;46881;43544;53888;51814;44485;47979;51470;51975;47392;46105;43237;44771;53349;52582;44677;43929;42844
2018;6;20;19;44842;43199;45618;42855;43749;42357;43690;43419;45152;42431;42743;45706;45196;45884;45361;43489;45331;42998;45750;43238;51228;49535;44358;46664;49273;49808;45808;45793;43665;44076;50548;50275;44083;43701;43216
2018;6;20;20;44391;43010;44935;43004;43129;42250;43192;42932;44435;42278;42604;45016;44627;45146;44643;43045;44639;42335;44979;42847;49642;48269;43780;45695;48033;48518;44771;45244;43257;43486;48897;48897;43512;43162;42903
2018;6;20;21;42978;41243;43657;41100;41740;40326;41755;41494;43104;40585;40968;43793;43199;43922;43315;41701;43459;40661;43887;41520;48971;47605;42115;44604;47269;47659;43789;43727;41240;42276;48229;48115;42226;41637;41077
2018;6;20;22;39769;37780;40599;37302;38699;36670;38619;38402;39980;37155;37492;40834;39937;40955;40257;38541;40555;37306;41104;38523;46522;45117;38623;41793;44599;44975;41084;40336;37496;39303;45710;45474;39260;38391;37512
2018;6;20;23;36655;34589;37469;33969;35640;33414;35524;35316;36842;34055;34365;37753;36811;37859;37153;35514;37493;34295;38108;35518;43541;42138;35488;38783;41579;41893;38121;37224;34194;36378;42705;42461;36234;35344;34322
2018;6;20;24;33842;31720;34673;30940;32942;30478;32763;32578;34038;31234;31549;35021;33989;35110;34387;32772;34781;31590;35464;32833;40928;39511;32739;36115;38879;39162;35505;34378;31227;33742;40049;39780;33533;32619;31451
2018;6;21;1;30919;28257;31003;28355;29415;27609;29255;29868;30155;27808;28743;30931;29022;31775;30173;30094;31840;28213;31957;29750;35637;36208;28768;31972;34511;33982;32534;29101;27323;30630;34780;33357;30277;28793;27975
2018;6;21;2;29929;27384;30091;27458;28571;26719;28367;28969;29242;26930;27792;30016;28113;30863;29166;29142;30954;27318;31127;28925;34711;35259;27931;31084;33547;33048;31632;28239;26446;29742;33818;32393;29374;27902;27092
2018;6;21;3;29550;27060;29754;27129;28407;26395;28045;28626;28886;26608;27423;29682;27770;30538;28764;28765;30607;26985;30808;28630;34320;34850;27624;30771;33117;32660;31269;27965;26137;29376;33399;31983;29037;27566;26771
2018;6;21;4;29667;27300;29901;27363;28590;26626;28235;28802;29047;26822;27611;29835;27966;30664;28941;28919;30735;27203;30933;28805;34360;34872;27824;30882;33135;32742;31368;28147;26392;29506;33427;32047;29198;27767;27010
2018;6;21;5;30542;28410;30774;28532;29501;27764;29251;29752;29980;27892;28688;30734;29022;31442;30024;29871;31477;28299;31672;29676;34840;35329;28830;31589;33715;33414;32040;29123;27619;30331;33940;32709;30107;28815;28153
2018;6;21;6;33816;32157;33968;32327;32665;31479;32748;33009;33332;31458;32341;34025;32681;34401;33788;33303;34319;32037;34456;32761;37212;37608;32295;34343;36095;36277;34796;32492;31564;33473;36388;35491;33414;32394;31875
2018;6;21;7;39625;37977;39718;37831;38174;37061;38434;38555;39004;37019;38005;39784;38499;40086;39728;39022;39932;37878;39919;38164;43038;43320;37805;39936;41745;42190;40521;37988;37220;39050;42118;41163;39065;37963;37555
2018;6;21;8;45568;43615;45541;43086;43621;42439;44013;44077;44653;42442;43525;45599;44194;45967;45551;44762;45768;43573;45593;43650;49337;49538;43196;45752;47865;48372;46508;43385;42582;44784;48289;47090;44729;43375;43039
2018;6;21;9;48790;46158;48618;45343;46433;44834;46689;46884;47515;44934;46088;48604;46908;49244;48352;47683;49057;46166;48796;46454;53340;53548;45719;49083;51751;51982;49990;45991;44835;47864;52184;50571;47599;45892;45501
2018;6;21;10;49852;46624;49517;45753;47230;45282;47333;47631;48372;45460;46657;49507;47609;50329;49096;48529;50169;46685;49887;47233;55016;55226;46317;50243;53392;53345;51258;46599;45153;48860;53826;51920;48394;46485;45993
